date,daily_gross_pct,cumulative_gross_pct,urgent_daily_gross_pct,medium_daily_gross_pct,small_daily_gross_pct,max_factor_imbalance_pct,event_id,strategy,selected_plan_source,day_index
2032-02-13,9.224580180373781,89.17788925882965,8.279608865534888,0.6487853405475011,0.2961859742913929,10.978215514744138,event_103,forecast_liquidity,forecast_liquidity,9
2032-02-16,10.822110741260252,100.0000000000899,7.658374883621895,1.0256591194518754e-11,3.163735857628099,15.76354679802953,event_103,forecast_liquidity,forecast_liquidity,10
2032-02-20,7.778640753032902,7.778640753032902,3.8358137223373627,3.693358040595175,0.2494689901003667,3.3301338853101203,event_104,static_open_loop,static_open_loop,1
2032-02-23,8.615789010769841,16.394429763802744,4.425019276882369,3.96793798017924,0.2228317537082317,3.513912808953812,event_104,static_open_loop,static_open_loop,2
2032-02-24,9.800296608400226,26.19472637220297,5.1573400175573845,4.411864134963287,0.23109245587955385,3.8635949135416285,event_104,static_open_loop,static_open_loop,3
2032-02-25,11.577119199043414,37.77184557124639,6.18493440973205,4.993335465982811,0.398849323328555,4.294115485914642,event_104,static_open_loop,static_open_loop,4
2032-02-26,12.718252351103912,50.4900979223503,6.958755694874837,5.274990548925237,0.48450610730384075,4.2614825109741385,event_104,static_open_loop,static_open_loop,5
2032-02-27,12.861958483153757,63.35205640550406,7.096473468156212,5.248249818419522,0.5172351965780229,4.840903114795312,event_104,static_open_loop,static_open_loop,6
2032-03-01,11.379604488124377,74.73166089362843,7.142857174991758,3.739913770219199,0.4968335429134221,6.354633948775013,event_104,static_open_loop,static_open_loop,7
2032-03-02,9.31121003417327,84.0428709278017,7.142857307428315,0.8132073894673755,1.3551453372775766,9.27570122006755,event_104,static_open_loop,static_open_loop,8
2032-03-03,7.848116083284567,91.89098701108627,7.142857452976803,1.9857626823211692e-09,0.7052586283220016,11.914416987789124,event_104,static_open_loop,static_open_loop,9
2032-03-04,8.109013020028765,100.00000003111504,5.627377189344952,2.4066070036320513e-09,2.4816358282772044,15.763546798022324,event_104,static_open_loop,static_open_loop,10
2032-02-20,6.2802069469611315,6.2802069469611315,3.0345463375262547,3.019992576979096,0.22566803245578076,2.2187029078813807,event_104,forecast_liquidity,forecast_liquidity,1
2032-02-23,7.438853276097899,13.719060223059032,3.770378820864155,3.4497514853106015,0.21872296992314164,2.730589904888844,event_104,forecast_liquidity,forecast_liquidity,2
2032-02-24,8.9079812230839,22.627041446142933,4.550132154844666,4.107634882748378,0.250214185490854,2.9796887460120547,event_104,forecast_liquidity,forecast_liquidity,3
2032-02-25,10.853690947022889,33.48073239316582,5.544876214090841,4.861864569093508,0.44695016383853886,3.1438307087643143,event_104,forecast_liquidity,forecast_liquidity,4
2032-02-26,12.172741628736885,45.65347402190271,6.340136955327432,5.413532653993806,0.41907201941564826,2.965596966977317,event_104,forecast_liquidity,forecast_liquidity,5
2032-02-27,13.00147303129905,58.65494705320176,6.987189660874963,5.597219313021299,0.41706405740279,3.434054814165839,event_104,forecast_liquidity,forecast_liquidity,6
2032-03-01,12.12328202062054,70.7782290738223,7.302345272814378,4.472477340260372,0.3484594075457859,4.428088447203232,event_104,forecast_liquidity,forecast_liquidity,7
2032-03-02,10.066538608353076,80.84476768217537,7.563571795834376,1.2203843214481032,1.282582491070598,7.531858935671233,event_104,forecast_liquidity,forecast_liquidity,8
2032-03-03,9.137317318559338,89.98208500073471,8.279608864895108,9.39509946404967e-12,0.8577084536548328,10.83054221758694,event_104,forecast_liquidity,forecast_liquidity,9
2032-03-04,10.017914999368818,100.00000000010353,7.341499637213533,1.2299006284383903e-11,2.6764153621429867,15.763546798029518,event_104,forecast_liquidity,forecast_liquidity,10
2032-03-10,8.274176371213404,8.274176371213404,4.1296538445258655,3.8962837751747514,0.2482387515127861,2.438674480188016,event_105,static_open_loop,static_open_loop,1
2032-03-11,8.94417985276851,17.218356223981914,4.582344644059065,4.130535950664808,0.23129925804463639,2.845636740925159,event_105,static_open_loop,static_open_loop,2
2032-03-12,9.954790665571524,27.173146889553436,5.22817809185168,4.433080367568423,0.29353220615142117,3.378872986984704,event_105,static_open_loop,static_open_loop,3
2032-03-15,11.698802629108373,38.87194951866181,6.274882037732936,5.0428027268789055,0.3811178644965309,4.3121848705832795,event_105,static_open_loop,static_open_loop,4
2032-03-16,12.453982723712068,51.325932242373874,6.921221336103995,5.063006813003533,0.4697545746045414,5.347606481769359,event_105,static_open_loop,static_open_loop,5
2032-03-17,12.67166825441766,63.997600496791534,7.058905389786818,4.586546419526846,1.0262164451039975,6.776277922117809,event_105,static_open_loop,static_open_loop,6
2032-03-18,12.148294574769869,76.1458950715614,7.142857169970089,3.6089073588919542,1.396530045907824,8.713311309842288,event_105,static_open_loop,static_open_loop,7
2032-03-19,10.082919823695471,86.22881489525687,7.107660665269844,1.2330049383760517,1.7422542200495725,11.677708761997343,event_105,static_open_loop,static_open_loop,8
2032-03-22,7.483620406267604,93.71243530152448,6.2377386072678505,0.14868879366664106,1.0971930053331136,13.891900145111158,event_105,static_open_loop,static_open_loop,9
2032-03-23,6.2875646996622025,100.00000000118668,6.030843927717286,2.9245067849121206e-10,0.2567207716524647,15.763546798029072,event_105,static_open_loop,static_open_loop,10
