date,holding_pnl_dollars,impact_cost_dollars,linear_cost_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,event_id,strategy
2028-02-08,-12675.823461325208,23337.257830467905,4248.51393981208,-40261.59523160519,-40261.59523160519,event_23,forecast_error_risk
2028-02-09,-349235.8952162345,24586.405258002917,4764.870949903292,-378587.1714241407,-418848.76665574586,event_23,forecast_error_risk
2028-02-10,-742342.5031435244,31935.582135512745,5184.14135589241,-779462.2266349295,-1198310.9932906753,event_23,forecast_error_risk
2028-02-11,1746974.788286619,40439.13632914535,5694.065250769521,1700841.586706704,502530.59341602866,event_23,forecast_error_risk
2028-02-14,714227.5116144039,43816.929171812975,6277.587130156431,664132.9953124345,1166663.5887284633,event_23,forecast_error_risk
2028-02-15,-130223.54894715747,44811.042501534605,6123.91391528491,-181158.505363977,985505.0833644862,event_23,forecast_error_risk
2028-02-16,2488453.9063989744,42937.20940057353,6190.5061541751265,2439326.1908442257,3424831.274208712,event_23,forecast_error_risk
2028-02-17,778294.8532502896,25279.986208669474,4893.5916638167655,748121.2753778034,4172952.5495865154,event_23,forecast_error_risk
2028-02-18,2682679.450626311,24183.562483295136,3472.6524507777094,2655023.235692238,6827975.785278753,event_23,forecast_error_risk
2028-02-21,-3520561.9041496688,14749.803658774472,2437.5706071878444,-3537749.278415631,3290226.5068631223,event_23,forecast_error_risk
2028-02-25,-55553.60027544559,16179.171438083202,3370.5777336450906,-75103.34944717388,-75103.34944717388,event_24,static_open_loop
2028-02-28,-222298.4626381803,17915.23261181662,3651.70184814345,-243865.39709814035,-318968.7465453142,event_24,static_open_loop
2028-02-29,-386177.35071810667,23233.806374327,4326.004038870202,-413737.1611313039,-732705.9076766181,event_24,static_open_loop
2028-03-01,61681.337620313076,32649.894802675328,5117.965831169212,23913.476986468537,-708792.4306901495,event_24,static_open_loop
2028-03-02,1613157.4549842293,37245.43358011007,6042.834755978976,1569869.1866481402,861076.7559579907,event_24,static_open_loop
2028-03-03,-184431.3765108559,41643.73113452588,6114.338402384154,-232189.44604776593,628887.3099102248,event_24,static_open_loop
2028-03-06,304498.8637631355,37730.8773018346,6240.500723181243,260527.4857381197,889414.7956483444,event_24,static_open_loop
2028-03-07,2083656.2057272317,26772.75739901465,5048.789634717266,2051834.6586934999,2941249.454341844,event_24,static_open_loop
2028-03-08,-32552.568208461664,29877.875926966197,5112.828791474653,-67543.27292690251,2873706.181414942,event_24,static_open_loop
2028-03-09,30259.412403721086,26072.943294836787,4814.034371519331,-627.565262635032,2873078.6161523066,event_24,static_open_loop
2028-02-25,-55401.55833865888,16095.669266474444,3359.428269556164,-74856.65587468949,-74856.65587468949,event_24,forecast_error_risk
2028-02-28,-223347.21112588764,17843.12944364105,3643.173053853491,-244833.5136233822,-319690.16949807166,event_24,forecast_error_risk
2028-02-29,-386368.0447140007,23174.323663423274,4316.140892196836,-413858.5092696208,-733548.6787676925,event_24,forecast_error_risk
2028-03-01,60398.50584669645,32593.701127220844,5109.204461157142,22695.60025831846,-710853.078509374,event_24,forecast_error_risk
2028-03-02,1610343.100202364,37192.248690095024,6034.364962022001,1567116.4865502468,856263.4080408728,event_24,forecast_error_risk
2028-03-03,-187578.56764981637,41562.109709405486,6100.3712290401,-235241.04858826194,621022.3594526108,event_24,forecast_error_risk
2028-03-06,308991.3147146575,37684.976213699265,6227.193715751625,265079.1447852066,886101.5042378174,event_24,forecast_error_risk
2028-03-07,2088372.3659643128,26788.961238689415,5051.956553323797,2056531.4481722994,2942632.952410117,event_24,forecast_error_risk
2028-03-08,-31658.713242574784,30007.42311180516,5128.578247687671,-66794.71460206762,2875838.237808049,event_24,forecast_error_risk
2028-03-09,30259.412403723683,26293.615277719055,4858.542408794861,-892.7452827902325,2874945.492525259,event_24,forecast_error_risk
