date,holding_pnl_dollars,impact_cost_dollars,linear_cost_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,max_realized_participation_rate,p95_realized_participation_rate,max_realized_participation_excess_shares,event_id,strategy,selected_plan_source
2028-06-15,-23699.4070720781,18693.147242367104,3539.498852413503,-45932.05316685871,4248.503101819428,0.06583506770605159,0.06517955797792749,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-16,322170.1603420825,23520.33797705953,4359.219186104306,294290.60317891865,298539.1062807381,0.06853257506525605,0.06560258214747511,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-19,215072.62699581738,30303.694795317937,5128.83843557253,179640.0937649269,478179.20004566497,0.07536830875672962,0.07272090047624871,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-20,274773.64938480116,38845.48243051543,5778.396276995553,230149.7706772902,708328.9707229552,0.088401341069585,0.0867556361684961,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-21,1403742.1634792362,36969.46795433959,6039.0884412696205,1360733.6070836268,2069062.577806582,0.08865518972721789,0.08816619039401129,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-22,2833862.509577568,35696.435677827365,6629.984040939358,2791536.0898588016,4860598.667665384,0.08041736471256099,0.07972844905825581,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-23,1395431.4012623108,21561.398020858313,5605.269637311978,1368264.7336041403,6228863.401269524,0.0644732105158284,0.06283304826839142,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-26,1712010.2374834758,19471.677416588904,4446.124386700838,1688092.4356801861,7916955.836949711,0.06723486949667067,0.06683647775842207,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-06-27,1603235.2507264018,18153.70806199958,5108.041635775127,1579973.501028627,9496929.337978337,0.06982975961999503,0.06646115103394362,0.0,event_30,forecast_liquidity,forecast_liquidity
2028-07-03,250419.74193672847,25880.102416552574,3483.6368990181318,221056.00262115776,221056.00262115776,0.08146593121037775,0.08010974570639894,0.0,event_31,static_open_loop,static_open_loop
2028-07-04,211897.71388369525,21326.999803891504,4063.5877896322645,186507.1262901715,407563.12891132926,0.06614779699185011,0.0633765744220111,0.0,event_31,static_open_loop,static_open_loop
2028-07-05,-310612.94394073065,30198.45123065155,4432.7160901882735,-345244.1112615704,62319.01764975884,0.08570637074263508,0.0852781961184012,0.0,event_31,static_open_loop,static_open_loop
2028-07-06,-987224.0088618409,34511.58310588183,5169.441842858833,-1026905.0338105815,-964586.0161608227,0.09487507374500263,0.08910459393578395,0.0,event_31,static_open_loop,static_open_loop
2028-07-07,-15766.662489260993,37872.97773164701,5564.37110067031,-59204.01132157831,-1023790.027482401,0.10249465392666887,0.0921084132244685,2920.7227863264125,event_31,static_open_loop,static_open_loop
2028-07-10,887438.4465035426,34396.95041877289,5927.588898577459,847113.9071861922,-176676.12029620877,0.08717163608529366,0.08594266677015357,0.0,event_31,static_open_loop,static_open_loop
2028-07-11,3491551.3135665595,33302.22456191054,6006.0975389586165,3452242.99146569,3275566.8711694814,0.09702196337055571,0.09462067994887975,0.0,event_31,static_open_loop,static_open_loop
2028-07-12,-271277.787236511,25200.931588254913,4926.318374273563,-301405.0371990395,2974161.833970442,0.08414658029281381,0.08132460280533951,0.0,event_31,static_open_loop,static_open_loop
