date,factor,factor_dollars,normalized_abs_exposure_pct,event_id,strategy
2028-05-19,industry_banks,37440000.000856996,8.321449919461223,event_28,static_open_loop
2028-05-19,industry_software,-63842632.67336018,14.18972410538902,event_28,static_open_loop
2028-05-19,industry_biotech,35438959.8748025,7.8766968426606425,event_28,static_open_loop
2028-05-22,country_HK,10500000.000000056,2.155172413793132,event_28,static_open_loop
2028-05-22,country_JP,-40499999.999999955,8.312807881773457,event_28,static_open_loop
2028-05-22,country_US,50399999.99999546,10.344827586206048,event_28,static_open_loop
2028-05-22,sector_financials,46800000.00000007,9.60591133004935,event_28,static_open_loop
2028-05-22,sector_it,-76799999.99999997,15.763546798029676,event_28,static_open_loop
2028-05-22,sector_healthcare,50399999.99999546,10.344827586206048,event_28,static_open_loop
2028-05-22,industry_banks,46800000.00000007,9.60591133004935,event_28,static_open_loop
2028-05-22,industry_software,-76799999.99999997,15.763546798029676,event_28,static_open_loop
2028-05-22,industry_biotech,50399999.99999546,10.344827586206048,event_28,static_open_loop
2028-05-09,country_HK,554640.2523663884,2.7274645164570335,event_28,forecast_liquidity
2028-05-09,country_JP,-1802461.358481661,8.863672220991498,event_28,forecast_liquidity
2028-05-09,country_US,434733.5589088415,2.137818795116364,event_28,forecast_liquidity
2028-05-09,sector_financials,704615.8775157619,3.4649753519637243,event_28,forecast_liquidity
2028-05-09,sector_it,-1952436.9836310344,9.601183056498188,event_28,forecast_liquidity
2028-05-09,sector_healthcare,434733.5589088415,2.137818795116364,event_28,forecast_liquidity
2028-05-09,industry_banks,704615.8775157619,3.4649753519637243,event_28,forecast_liquidity
2028-05-09,industry_software,-1952436.9836310344,9.601183056498188,event_28,forecast_liquidity
2028-05-09,industry_biotech,434733.5589088415,2.137818795116364,event_28,forecast_liquidity
2028-05-10,country_HK,1430731.9609198265,3.121124125795235,event_28,forecast_liquidity
2028-05-10,country_JP,-3716622.390700223,8.107765903703926,event_28,forecast_liquidity
2028-05-10,country_US,995260.3669538964,2.171148214757532,event_28,forecast_liquidity
2028-05-10,sector_financials,1836900.68845218,4.007176195135858,event_28,forecast_liquidity
2028-05-10,sector_it,-4122791.1182325766,8.993817973044552,event_28,forecast_liquidity
2028-05-10,sector_healthcare,995260.3669538964,2.171148214757532,event_28,forecast_liquidity
2028-05-10,industry_banks,1836900.68845218,4.007176195135858,event_28,forecast_liquidity
2028-05-10,industry_software,-4122791.1182325766,8.993817973044552,event_28,forecast_liquidity
2028-05-10,industry_biotech,995260.3669538964,2.171148214757532,event_28,forecast_liquidity
2028-05-11,country_HK,2422236.4524069955,3.1037087008208606,event_28,forecast_liquidity
2028-05-11,country_JP,-5478553.860848226,7.019890757953671,event_28,forecast_liquidity
2028-05-11,country_US,1552042.2983239286,1.9886940354494316,event_28,forecast_liquidity
2028-05-11,sector_financials,3327767.8263576995,4.264002363070162,event_28,forecast_liquidity
2028-05-11,sector_it,-6384085.234798928,8.18018442020297,event_28,forecast_liquidity
2028-05-11,sector_healthcare,1552042.2983239286,1.9886940354494316,event_28,forecast_liquidity
2028-05-11,industry_banks,3327767.8263576995,4.264002363070162,event_28,forecast_liquidity
2028-05-11,industry_software,-6384085.234798928,8.18018442020297,event_28,forecast_liquidity
2028-05-11,industry_biotech,1552042.2983239286,1.9886940354494316,event_28,forecast_liquidity
2028-05-12,country_HK,3892387.473090595,3.2998274785169417,event_28,forecast_liquidity
2028-05-12,country_JP,-7150125.448450515,6.06162171488705,event_28,forecast_liquidity
2028-05-12,country_US,2599974.992500223,2.204166204680782,event_28,forecast_liquidity
2028-05-12,sector_financials,5565606.420362301,4.71832291299083,event_28,forecast_liquidity
2028-05-12,sector_it,-8823344.395722223,7.48011714936094,event_28,forecast_liquidity
2028-05-12,sector_healthcare,2599974.992500223,2.204166204680782,event_28,forecast_liquidity
2028-05-12,industry_banks,5565606.420362301,4.71832291299083,event_28,forecast_liquidity
2028-05-12,industry_software,-8823344.395722223,7.48011714936094,event_28,forecast_liquidity
2028-05-12,industry_biotech,2599974.992500223,2.204166204680782,event_28,forecast_liquidity
2028-05-15,country_HK,4783620.415932393,2.8693028143927477,event_28,forecast_liquidity
2028-05-15,country_JP,-8833547.639526812,5.298523063984874,event_28,forecast_liquidity
2028-05-15,country_US,3962040.5597785665,2.3765042249270993,event_28,forecast_liquidity
2028-05-15,sector_financials,8195747.78174543,4.915959071060968,event_28,forecast_liquidity
2028-05-15,sector_it,-12245675.00533985,7.345179320653092,event_28,forecast_liquidity
2028-05-15,sector_healthcare,3962040.5597785665,2.3765042249270993,event_28,forecast_liquidity
2028-05-15,industry_banks,8195747.78174543,4.915959071060968,event_28,forecast_liquidity
2028-05-15,industry_software,-12245675.00533985,7.345179320653092,event_28,forecast_liquidity
2028-05-15,industry_biotech,3962040.5597785665,2.3765042249270993,event_28,forecast_liquidity
2028-05-16,country_HK,5630157.366105553,2.5166540260941295,event_28,forecast_liquidity
2028-05-16,country_JP,-10796446.88953679,4.825961294729965,event_28,forecast_liquidity
2028-05-16,country_US,6167810.300609826,2.756982374713175,event_28,forecast_liquidity
2028-05-16,sector_financials,11423549.806571923,5.106273367432029,event_28,forecast_liquidity
2028-05-16,sector_it,-16589839.330003163,7.415580636067866,event_28,forecast_liquidity
2028-05-16,sector_healthcare,6167810.300609826,2.756982374713175,event_28,forecast_liquidity
2028-05-16,industry_banks,11423549.806571923,5.106273367432029,event_28,forecast_liquidity
2028-05-16,industry_software,-16589839.330003163,7.415580636067866,event_28,forecast_liquidity
2028-05-16,industry_biotech,6167810.300609826,2.756982374713175,event_28,forecast_liquidity
2028-05-17,country_HK,7471441.516254611,2.5874350561359916,event_28,forecast_liquidity
2028-05-17,country_JP,-13961143.738923829,4.834883958504643,event_28,forecast_liquidity
2028-05-17,country_US,9307925.810092876,3.2234279674881665,event_28,forecast_liquidity
2028-05-17,sector_financials,15653537.00416269,5.420976702953058,event_28,forecast_liquidity
2028-05-17,sector_it,-22143239.22683191,7.668425605321709,event_28,forecast_liquidity
2028-05-17,sector_healthcare,9307925.810092876,3.2234279674881665,event_28,forecast_liquidity
2028-05-17,industry_banks,15653537.00416269,5.420976702953058,event_28,forecast_liquidity
2028-05-17,industry_software,-22143239.22683191,7.668425605321709,event_28,forecast_liquidity
2028-05-17,industry_biotech,9307925.810092876,3.2234279674881665,event_28,forecast_liquidity
2028-05-18,country_HK,11379404.937151976,3.202098950079021,event_28,forecast_liquidity
2028-05-18,country_JP,-18567603.318574388,5.2248165365640995,event_28,forecast_liquidity
2028-05-18,country_US,14363121.5057654,4.0416995921563235,event_28,forecast_liquidity
2028-05-18,sector_financials,24250096.25253577,6.823837290124105,event_28,forecast_liquidity
2028-05-18,sector_it,-31438294.633958176,8.846554876609181,event_28,forecast_liquidity
2028-05-18,sector_healthcare,14363121.5057654,4.0416995921563235,event_28,forecast_liquidity
2028-05-18,industry_banks,24250096.25253577,6.823837290124105,event_28,forecast_liquidity
2028-05-18,industry_software,-31438294.633958176,8.846554876609181,event_28,forecast_liquidity
2028-05-18,industry_biotech,14363121.5057654,4.0416995921563235,event_28,forecast_liquidity
2028-05-19,country_HK,13761849.778728092,3.301639610226255,event_28,forecast_liquidity
2028-05-19,country_JP,-33034715.885219857,7.925440855182245,event_28,forecast_liquidity
2028-05-19,country_US,28582091.62818627,6.857200694677089,event_28,forecast_liquidity
2028-05-19,sector_financials,33128163.68876031,7.947860150162104,event_28,forecast_liquidity
2028-05-19,sector_it,-52401029.79525206,12.571661395118092,event_28,forecast_liquidity
2028-05-19,sector_healthcare,28582091.62818627,6.857200694677089,event_28,forecast_liquidity
2028-05-19,industry_banks,33128163.68876031,7.947860150162104,event_28,forecast_liquidity
2028-05-19,industry_software,-52401029.79525206,12.571661395118092,event_28,forecast_liquidity
2028-05-19,industry_biotech,28582091.62818627,6.857200694677089,event_28,forecast_liquidity
2028-05-22,country_HK,10500000.000000026,2.1551724137931414,event_28,forecast_liquidity
2028-05-22,country_JP,-40500000.00000007,8.312807881773539,event_28,forecast_liquidity
2028-05-22,country_US,50399999.99999077,10.34482758620516,event_28,forecast_liquidity
2028-05-22,sector_financials,46800000.00000002,9.60591133004941,event_28,forecast_liquidity
2028-05-22,sector_it,-76800000.00000007,15.763546798029811,event_28,forecast_liquidity
2028-05-22,sector_healthcare,50399999.99999077,10.34482758620516,event_28,forecast_liquidity
2028-05-22,industry_banks,46800000.00000002,9.60591133004941,event_28,forecast_liquidity
2028-05-22,industry_software,-76800000.00000007,15.763546798029811,event_28,forecast_liquidity
2028-05-22,industry_biotech,50399999.99999077,10.34482758620516,event_28,forecast_liquidity
2028-05-26,country_HK,725147.6070734294,1.7963174094851821,event_29,static_open_loop
2028-05-26,country_JP,-445151.63069483626,1.1027184207433796,event_29,static_open_loop
2028-05-26,country_US,1379468.4083284745,3.417184437408384,event_29,static_open_loop
2028-05-26,sector_financials,1570899.7543589147,3.891393351898867,event_29,static_open_loop
2028-05-26,sector_it,-1290903.7779803216,3.197794363157064,event_29,static_open_loop
2028-05-26,sector_healthcare,1379468.4083284745,3.417184437408384,event_29,static_open_loop
2028-05-26,industry_banks,1570899.7543589147,3.891393351898867,event_29,static_open_loop
2028-05-26,industry_software,-1290903.7779803216,3.197794363157064,event_29,static_open_loop
2028-05-26,industry_biotech,1379468.4083284745,3.417184437408384,event_29,static_open_loop
2028-05-29,country_HK,1707456.6912477731,2.0349421190003634,event_29,static_open_loop
2028-05-29,country_JP,-715069.8509269101,0.8522182525256937,event_29,static_open_loop
2028-05-29,country_US,2931021.4005910004,3.493183124542598,event_29,static_open_loop
2028-05-29,sector_financials,3481253.8209193433,4.148948587353494,event_29,static_open_loop
2028-05-29,sector_it,-2488866.9805984804,2.9662247208788246,event_29,static_open_loop
2028-05-29,sector_healthcare,2931021.4005910004,3.493183124542598,event_29,static_open_loop
2028-05-29,industry_banks,3481253.8209193433,4.148948587353494,event_29,static_open_loop
2028-05-29,industry_software,-2488866.9805984804,2.9662247208788246,event_29,static_open_loop
2028-05-29,industry_biotech,2931021.4005910004,3.493183124542598,event_29,static_open_loop
2028-05-30,country_HK,3287385.354884438,2.4820102214676867,event_29,static_open_loop
2028-05-30,country_JP,-1750504.1630929494,1.3216488961547894,event_29,static_open_loop
2028-05-30,country_US,5048904.95661358,3.811975888654006,event_29,static_open_loop
2028-05-30,sector_financials,6181768.645251686,4.66729978627726,event_29,static_open_loop
2028-05-30,sector_it,-4644887.453460197,3.506938460964364,event_29,static_open_loop
2028-05-30,sector_healthcare,5048904.95661358,3.811975888654006,event_29,static_open_loop
2028-05-30,industry_banks,6181768.645251686,4.66729978627726,event_29,static_open_loop
2028-05-30,industry_software,-4644887.453460197,3.506938460964364,event_29,static_open_loop
2028-05-30,industry_biotech,5048904.95661358,3.811975888654006,event_29,static_open_loop
2028-05-31,country_HK,5262539.834494273,2.795929945660957,event_29,static_open_loop
2028-05-31,country_JP,-3465668.641170469,1.841271902983669,event_29,static_open_loop
2028-05-31,country_US,8104159.234275656,4.30565130148674,event_29,static_open_loop
2028-05-31,sector_financials,9721973.10755462,5.165178145380185,event_29,static_open_loop
2028-05-31,sector_it,-7925101.914230816,4.210520102702898,event_29,static_open_loop
2028-05-31,sector_healthcare,8104159.234275656,4.30565130148674,event_29,static_open_loop
2028-05-31,industry_banks,9721973.10755462,5.165178145380185,event_29,static_open_loop
2028-05-31,industry_software,-7925101.914230816,4.210520102702898,event_29,static_open_loop
2028-05-31,industry_biotech,8104159.234275656,4.30565130148674,event_29,static_open_loop
2028-06-01,country_HK,7242425.27619407,2.9281793800981717,event_29,static_open_loop
2028-06-01,country_JP,-6189955.88165975,2.50265629056216,event_29,static_open_loop
2028-06-01,country_US,12421639.034575012,5.02218330199731,event_29,static_open_loop
2028-06-01,sector_financials,14172311.602095146,5.729996378145453,event_29,static_open_loop
2028-06-01,sector_it,-13119842.207560822,5.304473288609439,event_29,static_open_loop
2028-06-01,sector_healthcare,12421639.034575012,5.02218330199731,event_29,static_open_loop
2028-06-01,industry_banks,14172311.602095146,5.729996378145453,event_29,static_open_loop
2028-06-01,industry_software,-13119842.207560822,5.304473288609439,event_29,static_open_loop
2028-06-01,industry_biotech,12421639.034575012,5.02218330199731,event_29,static_open_loop
2028-06-02,country_HK,6915230.88540053,2.2329978166196054,event_29,static_open_loop
2028-06-02,country_JP,-10925327.08898416,3.527898336274224,event_29,static_open_loop
2028-06-02,country_US,18067509.297240388,5.834181024623221,event_29,static_open_loop
2028-06-02,sector_financials,17375946.662181042,5.610868472991219,event_29,static_open_loop
2028-06-02,sector_it,-21386042.86576467,6.905768992645837,event_29,static_open_loop
2028-06-02,sector_healthcare,18067509.297240388,5.834181024623221,event_29,static_open_loop
2028-06-02,industry_banks,17375946.662181042,5.610868472991219,event_29,static_open_loop
2028-06-02,industry_software,-21386042.86576467,6.905768992645837,event_29,static_open_loop
2028-06-02,industry_biotech,18067509.297240388,5.834181024623221,event_29,static_open_loop
2028-06-05,country_HK,7913613.627354253,2.14291855819888,event_29,static_open_loop
2028-06-05,country_JP,-15771324.121332077,4.2706991696120165,event_29,static_open_loop
2028-06-05,country_US,24009083.33789374,6.501392748348903,event_29,static_open_loop
2028-06-05,sector_financials,23203207.0447618,6.283170410806968,event_29,static_open_loop
2028-06-05,sector_it,-31060917.53873962,8.410951022220106,event_29,static_open_loop
2028-06-05,sector_healthcare,24009083.33789374,6.501392748348903,event_29,static_open_loop
2028-06-05,industry_banks,23203207.0447618,6.283170410806968,event_29,static_open_loop
2028-06-05,industry_software,-31060917.53873962,8.410951022220106,event_29,static_open_loop
2028-06-05,industry_biotech,24009083.33789374,6.501392748348903,event_29,static_open_loop
2028-06-06,country_HK,11082582.952658612,2.651172838047659,event_29,static_open_loop
2028-06-06,country_JP,-23470071.659254454,5.614504917837838,event_29,static_open_loop
2028-06-06,country_US,31436742.977498047,7.520290121413869,event_29,static_open_loop
2028-06-06,sector_financials,32862582.952650756,7.861379218574256,event_29,static_open_loop
2028-06-06,sector_it,-45250071.65924659,10.824711298364434,event_29,static_open_loop
2028-06-06,sector_healthcare,31436742.977498047,7.520290121413869,event_29,static_open_loop
2028-06-06,industry_banks,32862582.952650756,7.861379218574256,event_29,static_open_loop
2028-06-06,industry_software,-45250071.65924659,10.824711298364434,event_29,static_open_loop
2028-06-06,industry_biotech,31436742.977498047,7.520290121413869,event_29,static_open_loop
2028-06-07,country_HK,14862280.487798203,3.264029961118229,event_29,static_open_loop
2028-06-07,country_JP,-32399999.999995872,7.115635506074636,event_29,static_open_loop
2028-06-07,country_US,41516745.69612222,9.117840425062846,event_29,static_open_loop
2028-06-07,sector_financials,43902280.48779369,9.64174771100717,event_29,static_open_loop
2028-06-07,sector_it,-61439999.99999137,13.493353255963578,event_29,static_open_loop
2028-06-07,sector_healthcare,41516745.69612222,9.117840425062846,event_29,static_open_loop
2028-06-07,industry_banks,43902280.48779369,9.64174771100717,event_29,static_open_loop
2028-06-07,industry_software,-61439999.99999137,13.493353255963578,event_29,static_open_loop
2028-06-07,industry_biotech,41516745.69612222,9.117840425062846,event_29,static_open_loop
2028-06-08,country_HK,10500000.000000058,2.1551724137931547,event_29,static_open_loop
2028-06-08,country_JP,-40499999.99999999,8.31280788177355,event_29,static_open_loop
2028-06-08,country_US,50399999.99998909,10.344827586204847,event_29,static_open_loop
2028-06-08,sector_financials,46800000.000000045,9.605911330049446,event_29,static_open_loop
2028-06-08,sector_it,-76799999.99999999,15.763546798029841,event_29,static_open_loop
2028-06-08,sector_healthcare,50399999.99998909,10.344827586204847,event_29,static_open_loop
2028-06-08,industry_banks,46800000.000000045,9.605911330049446,event_29,static_open_loop
2028-06-08,industry_software,-76799999.99999999,15.763546798029841,event_29,static_open_loop
2028-06-08,industry_biotech,50399999.99998909,10.344827586204847,event_29,static_open_loop
2028-05-26,country_HK,597979.1031541651,2.7578504644030826,event_29,forecast_liquidity
2028-05-26,country_JP,-64369.50865793304,0.2968690350704647,event_29,forecast_liquidity
2028-05-26,country_US,700983.8864320933,3.232903502043324,event_29,forecast_liquidity
2028-05-26,sector_financials,977227.7682450714,4.506926814443292,event_29,forecast_liquidity
2028-05-26,sector_it,-443618.1737488389,2.0459453851106724,event_29,forecast_liquidity
2028-05-26,sector_healthcare,700983.8864320933,3.232903502043324,event_29,forecast_liquidity
2028-05-26,industry_banks,977227.7682450714,4.506926814443292,event_29,forecast_liquidity
2028-05-26,industry_software,-443618.1737488389,2.0459453851106724,event_29,forecast_liquidity
2028-05-26,industry_biotech,700983.8864320933,3.232903502043324,event_29,forecast_liquidity
2028-05-29,country_HK,1446386.3742663334,2.961510547344663,event_29,forecast_liquidity
2028-05-29,country_JP,19891.700603321486,0.040728730710865614,event_29,forecast_liquidity
2028-05-29,country_US,1478922.5605453944,3.028129163608029,event_29,forecast_liquidity
2028-05-29,sector_financials,2310504.702654974,4.7308134039032215,event_29,forecast_liquidity
2028-05-29,sector_it,-844226.6277853199,1.7285741258476937,event_29,forecast_liquidity
2028-05-29,sector_healthcare,1478922.5605453944,3.028129163608029,event_29,forecast_liquidity
2028-05-29,industry_banks,2310504.702654974,4.7308134039032215,event_29,forecast_liquidity
2028-05-29,industry_software,-844226.6277853199,1.7285741258476937,event_29,forecast_liquidity
2028-05-29,industry_biotech,1478922.5605453944,3.028129163608029,event_29,forecast_liquidity
2028-05-30,country_HK,2772594.734235117,3.334836455864173,event_29,forecast_liquidity
2028-05-30,country_JP,-277127.4456124776,0.33332484446341576,event_29,forecast_liquidity
2028-05-30,country_US,2652694.563165721,3.190622281102393,event_29,forecast_liquidity
2028-05-30,sector_financials,4224373.221620938,5.081014418980445,event_29,forecast_liquidity
2028-05-30,sector_it,-1728905.9329982998,2.0795028075796904,event_29,forecast_liquidity
2028-05-30,sector_healthcare,2652694.563165721,3.190622281102393,event_29,forecast_liquidity
2028-05-30,industry_banks,4224373.221620938,5.081014418980445,event_29,forecast_liquidity
2028-05-30,industry_software,-1728905.9329982998,2.0795028075796904,event_29,forecast_liquidity
2028-05-30,industry_biotech,2652694.563165721,3.190622281102393,event_29,forecast_liquidity
2028-05-31,country_HK,4175383.1514612427,3.307994251641198,event_29,forecast_liquidity
2028-05-31,country_JP,-857926.296034662,0.6797017549446397,event_29,forecast_liquidity
2028-05-31,country_US,4463755.045134574,3.536460126987853,event_29,forecast_liquidity
2028-05-31,sector_financials,6459517.845203073,5.117625646601417,event_29,forecast_liquidity
2028-05-31,sector_it,-3142060.989776494,2.4893331499048594,event_29,forecast_liquidity
2028-05-31,sector_healthcare,4463755.045134574,3.536460126987853,event_29,forecast_liquidity
2028-05-31,industry_banks,6459517.845203073,5.117625646601417,event_29,forecast_liquidity
2028-05-31,industry_software,-3142060.989776494,2.4893331499048594,event_29,forecast_liquidity
2028-05-31,industry_biotech,4463755.045134574,3.536460126987853,event_29,forecast_liquidity
2028-06-01,country_HK,5605527.264411061,3.188851357316085,event_29,forecast_liquidity
2028-06-01,country_JP,-1855025.0991147663,1.0552797312616449,event_29,forecast_liquidity
2028-06-01,country_US,7244186.824512825,4.121045871039228,event_29,forecast_liquidity
2028-06-01,sector_financials,9284021.852098385,5.281459582290799,event_29,forecast_liquidity
2028-06-01,sector_it,-5533519.68680209,3.147887956236359,event_29,forecast_liquidity
2028-06-01,sector_healthcare,7244186.824512825,4.121045871039228,event_29,forecast_liquidity
2028-06-01,industry_banks,9284021.852098385,5.281459582290799,event_29,forecast_liquidity
2028-06-01,industry_software,-5533519.68680209,3.147887956236359,event_29,forecast_liquidity
2028-06-01,industry_biotech,7244186.824512825,4.121045871039228,event_29,forecast_liquidity
2028-06-02,country_HK,4957644.562575361,2.112057869016656,event_29,forecast_liquidity
2028-06-02,country_JP,-4791078.906334445,2.041097496498784,event_29,forecast_liquidity
2028-06-02,country_US,11516825.663693655,4.906403023064121,event_29,forecast_liquidity
2028-06-02,sector_financials,10793038.039168572,4.598054707935825,event_29,forecast_liquidity
2028-06-02,sector_it,-10626472.382927652,4.527094335417952,event_29,forecast_liquidity
2028-06-02,sector_healthcare,11516825.663693655,4.906403023064121,event_29,forecast_liquidity
2028-06-02,industry_banks,10793038.039168572,4.598054707935825,event_29,forecast_liquidity
2028-06-02,industry_software,-10626472.382927652,4.527094335417952,event_29,forecast_liquidity
2028-06-02,industry_biotech,11516825.663693655,4.906403023064121,event_29,forecast_liquidity
2028-06-05,country_HK,5121921.46736895,1.7179191453203069,event_29,forecast_liquidity
2028-06-05,country_JP,-7974478.464159382,2.674681623840105,event_29,forecast_liquidity
2028-06-05,country_US,15875115.937864996,5.324596594771121,event_29,forecast_liquidity
2028-06-05,sector_financials,13998117.631780766,4.695041583766183,event_29,forecast_liquidity
2028-06-05,sector_it,-16850674.628571205,5.651804062285985,event_29,forecast_liquidity
2028-06-05,sector_healthcare,15875115.937864996,5.324596594771121,event_29,forecast_liquidity
2028-06-05,industry_banks,13998117.631780766,4.695041583766183,event_29,forecast_liquidity
2028-06-05,industry_software,-16850674.628571205,5.651804062285985,event_29,forecast_liquidity
2028-06-05,industry_biotech,15875115.937864996,5.324596594771121,event_29,forecast_liquidity
2028-06-06,country_HK,6054284.627070498,1.672246624857094,event_29,forecast_liquidity
2028-06-06,country_JP,-13596354.392157162,3.7554325809170432,event_29,forecast_liquidity
2028-06-06,country_US,22472673.147825297,6.20714983483546,event_29,forecast_liquidity
