date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-09,M1_JP_it,1.9412692362949626e-05,0.0010482853875992799,1.2941794908633084e-11,150000.0,0.1,3.0,375000.00037917204,20250000.02047529,cvar_profile_high
2026-07-09,M2_US_healthcare,-89999.9994707008,-10079999.94071849,0.09999999941188978,90000.0,0.1,3.0,-153159.991021178,-17153918.994371936,cvar_profile_high
2026-07-09,M3_HK_it,7.287050624085682e-06,0.000480945341189655,6.624591476441529e-12,110000.0,0.1,3.0,61043.46436441317,4028868.6480512694,cvar_profile_high
2026-07-09,S0_HK_financials,3.202668119306934e-05,0.0024980811330594086,2.668890099422445e-11,120000.0,0.1,3.0,119999.99981579251,9359999.985631816,cvar_profile_high
2026-07-09,S1_JP_it,3.6062197236117644e-05,0.0019473586507503529,2.404146482407843e-11,150000.0,0.1,3.0,-149999.99988256628,-8099999.993658579,cvar_profile_high
2026-07-09,S2_US_healthcare,1.334074095027849e-05,0.001494162986431191,1.4823045500309434e-11,90000.0,0.1,3.0,89999.99991126182,10079999.990061324,cvar_profile_high
2026-07-09,S3_HK_it,6.49660023021184e-07,4.287756151939815e-05,5.906000209283491e-13,110000.0,0.1,3.0,-110000.00013853154,-7260000.0091430815,cvar_profile_high
2026-07-10,U0_HK_financials,120000.00031956863,9360000.024926353,0.10000000026630719,120000.0,0.1,2.0,240000.00034324464,18720000.02677308,cvar_profile_high
2026-07-10,U1_JP_it,-150000.0002064984,-8100000.011150913,0.1000000001376656,150000.0,0.1,2.0,-300000.0001148165,-16200000.00620009,cvar_profile_high
2026-07-10,U2_US_healthcare,89999.99813907527,10079999.79157643,0.09999999793230585,90000.0,0.1,2.0,179999.99569646595,20159999.518004186,cvar_profile_high
2026-07-10,U3_HK_it,-109999.9998019827,-7259999.986930858,0.09999999981998428,110000.0,0.1,2.0,-220000.00017277815,-14520000.011403358,cvar_profile_high
2026-07-10,M0_HK_financials,-120000.00023361247,-9360000.018221773,0.10000000019467706,120000.0,0.1,2.0,-120000.00038474862,-9360000.030010393,cvar_profile_high
2026-07-10,M1_JP_it,146301.15821462657,7900262.543589835,0.09753410547641772,150000.0,0.1,2.0,228698.84216454544,12349737.476885453,cvar_profile_high
2026-07-10,M2_US_healthcare,-63159.990954769804,-7073918.986934219,0.070177767727522,90000.0,0.1,2.0,-90000.00006640819,-10080000.007437717,cvar_profile_high
2026-07-10,M3_HK_it,6.653374405448781e-06,0.0004391227107596195,6.048522186771619e-12,110000.0,0.1,2.0,61043.4643577598,4028868.647612147,cvar_profile_high
2026-07-10,S0_HK_financials,1.340108461425873e-05,0.001045284599912181,1.1167570511882275e-11,120000.0,0.1,2.0,119999.99980239144,9359999.984586531,cvar_profile_high
2026-07-10,S1_JP_it,-2.0442676111322998e-06,-0.00011039045100114419,1.3628450740881998e-12,150000.0,0.1,2.0,-149999.99988052202,-8099999.993548189,cvar_profile_high
2026-07-10,S2_US_healthcare,5.4081093970071515e-06,0.000605708252464801,6.009010441119057e-12,90000.0,0.1,2.0,89999.99990585372,10079999.989455616,cvar_profile_high
2026-07-10,S3_HK_it,-2.8703741109709255e-05,-0.0018944469132408108,2.6094310099735687e-11,110000.0,0.1,2.0,-110000.0001098278,-7260000.0072486345,cvar_profile_high
2026-07-13,U0_HK_financials,120000.00003931194,9360000.003066331,0.10000000003275995,120000.0,0.1,1.0,120000.0003039327,9360000.023706751,cvar_profile_high
2026-07-13,U1_JP_it,-149999.99991777362,-8099999.995559775,0.09999999994518241,150000.0,0.1,1.0,-150000.00019704294,-8100000.010640319,cvar_profile_high
2026-07-13,U2_US_healthcare,89999.99813783637,10079999.791437674,0.0999999979309293,90000.0,0.1,1.0,89999.9975586296,10079999.726566516,cvar_profile_high
2026-07-13,U3_HK_it,-110000.00000355594,-7260000.000234691,0.10000000000323267,110000.0,0.1,1.0,-110000.00016922224,-7260000.011168668,cvar_profile_high
2026-07-13,M0_HK_financials,-120000.00036943993,-9360000.028816314,0.10000000030786661,120000.0,0.1,1.0,-1.5308731235563755e-05,-0.001194081036373973,cvar_profile_high
2026-07-13,M1_JP_it,78698.84219278993,4249737.478410657,0.052465894795193285,150000.0,0.1,1.0,149999.99997175555,8099999.998474799,cvar_profile_high
2026-07-13,M2_US_healthcare,-90000.00008722479,-10080000.009769177,0.10000000009691644,90000.0,0.1,1.0,2.0816572941839695e-05,0.002331456169486046,cvar_profile_high
2026-07-13,M3_HK_it,9.0361228408247e-06,0.0005963841074944303,8.214657128022456e-12,110000.0,0.1,1.0,61043.464348723704,4028868.6470157644,cvar_profile_high
2026-07-13,S0_HK_financials,-1.1764291122814852e-05,-0.0009176147075795584,9.803575935679044e-12,120000.0,0.1,1.0,119999.99981415573,9359999.985504147,cvar_profile_high
2026-07-13,S1_JP_it,-121944.43439242837,-6584999.457191132,0.08129628959495225,150000.0,0.1,1.0,-28055.56548809365,-1515000.536357057,cvar_profile_high
2026-07-13,S2_US_healthcare,1.137473676554537e-06,0.00012739705177410813,1.2638596406161522e-12,90000.0,0.1,1.0,89999.99990471624,10079999.989328219,cvar_profile_high
2026-07-13,S3_HK_it,-110000.00011274237,-7260000.007440996,0.10000000010249306,110000.0,0.1,1.0,2.91457399725914e-06,0.00019236188381910324,cvar_profile_high
2026-07-14,U0_HK_financials,120000.00030376705,9360000.02369383,0.10000000025313921,120000.0,0.1,0.0,1.6565900295972824e-07,1.2921402230858803e-05,cvar_profile_high
2026-07-14,U1_JP_it,-150000.00019690988,-8100000.010633133,0.10000000013127325,150000.0,0.1,0.0,-1.3294629752635956e-07,-7.179100066423416e-06,cvar_profile_high
2026-07-14,U2_US_healthcare,89999.99755894019,10079999.7266013,0.09999999728771132,90000.0,0.1,0.0,-3.105960786342621e-07,-3.4786760807037354e-05,cvar_profile_high
2026-07-14,U3_HK_it,-110000.00016913646,-7260000.011163007,0.10000000015376041,110000.0,0.1,0.0,-8.579809218645096e-08,-5.662674084305763e-06,cvar_profile_high
2026-07-14,M0_HK_financials,-1.5431656446641984e-05,-0.0012036692028380748,1.2859713705534986e-11,120000.0,0.1,0.0,1.2293457984924316e-07,9.588897228240967e-06,cvar_profile_high
2026-07-14,M1_JP_it,149999.99997189746,8099999.998482463,0.09999999998126498,150000.0,0.1,0.0,-1.4191027730703354e-07,-7.663154974579811e-06,cvar_profile_high
2026-07-14,M2_US_healthcare,2.0757069558199052e-05,0.0023247917905182937,2.306341062022117e-11,90000.0,0.1,0.0,5.948822945356369e-08,6.662681698799133e-06,cvar_profile_high
2026-07-14,M3_HK_it,61043.46434871958,4028868.6470154924,0.05549405849883598,110000.0,0.1,0.0,4.132743924856186e-09,2.7276109904050827e-07,cvar_profile_high
2026-07-14,S0_HK_financials,119999.99981407203,9359999.985497618,0.09999999984506003,120000.0,0.1,0.0,8.370261639356613e-08,6.528804078698158e-06,cvar_profile_high
2026-07-14,S1_JP_it,-28055.56548792682,-1515000.5363480481,0.018703710325284544,150000.0,0.1,0.0,-1.668231561779976e-07,-9.00845043361187e-06,cvar_profile_high
2026-07-14,S2_US_healthcare,89999.99990472026,10079999.98932867,0.09999999989413362,90000.0,0.1,0.0,-4.016328603029251e-09,-4.498288035392761e-07,cvar_profile_high
2026-07-14,S3_HK_it,2.951707823937338e-06,0.0001948127163798643,2.6833707490339437e-12,110000.0,0.1,0.0,-3.7136487662792206e-08,-2.4510081857442856e-06,cvar_profile_high
2026-07-01,U0_HK_financials,119999.99943382975,9359999.955838721,0.09999999952819147,120000.0,0.1,9.0,900000.0005661703,70200000.04416129,cvar_profile_medium
2026-07-01,U1_JP_it,-118724.85682516033,-6411142.268558658,0.07914990455010688,150000.0,0.1,9.0,-1156275.14317484,-62438857.731441356,cvar_profile_medium
2026-07-01,U2_US_healthcare,71336.21674265266,7989656.275177098,0.07926246304739185,90000.0,0.1,9.0,693663.7832573474,77690343.72482291,cvar_profile_medium
2026-07-01,U3_HK_it,-61622.65888489135,-4067095.486402829,0.056020598986264866,110000.0,0.1,9.0,-873377.3411151088,-57642904.51359718,cvar_profile_medium
